region,id
MIDWEST,1
NORTHEAST,2
SOUTH,3
NORTHEAST,4
NORTHEAST,5
NORTHEAST,6
NORTHEAST,7
WEST,8
SOUTH,9
WEST,10
NORTHEAST,11
NORTHEAST,12
NORTHEAST,13
NORTHEAST,14
NORTHEAST,15
SOUTH,16
NORTHEAST,17
SOUTH,18
MIDWEST,19
WEST,20
SOUTH,21
SOUTH,22
NORTHEAST,23
NORTHEAST,24
SOUTH,25
SOUTH,26
NORTHEAST,27
NORTHEAST,28
NORTHEAST,29
WEST,30
NORTHEAST,31
NORTHEAST,32
NORTHEAST,33
NORTHEAST,34
NORTHEAST,35
NORTHEAST,36
NORTHEAST,37
NORTHEAST,38
NORTHEAST,39
SOUTH,40
SOUTH,41
NORTHEAST,42
NORTHEAST,43
MIDWEST,44
SOUTH,45
NORTHEAST,46
NORTHEAST,47
NORTHEAST,48
NORTHEAST,49
NORTHEAST,50
NORTHEAST,51
NORTHEAST,52
NORTHEAST,53
NORTHEAST,54
NORTHEAST,55
NORTHEAST,56
NORTHEAST,57
SOUTH,58
NORTHEAST,59
NORTHEAST,60
MIDWEST,61
NORTHEAST,62
NORTHEAST,63
NORTHEAST,64
NORTHEAST,65
SOUTH,66
WEST,67
NORTHEAST,68
SOUTH,69
SOUTH,70
SOUTH,71
SOUTH,72
NORTHEAST,73
NORTHEAST,74
MIDWEST,75
SOUTH,76
NORTHEAST,77
NORTHEAST,78
NORTHEAST,79
NORTHEAST,80
NORTHEAST,81
NORTHEAST,82
SOUTH,83
SOUTH,84
NORTHEAST,85
MIDWEST,86
NORTHEAST,87
NORTHEAST,88
SOUTH,89
NORTHEAST,90
NORTHEAST,91
NORTHEAST,92
WEST,93
SOUTH,94
NORTHEAST,95
NORTHEAST,96
NORTHEAST,97
NORTHEAST,98
NORTHEAST,99
NORTHEAST,100
NORTHEAST,101
NORTHEAST,102
NORTHEAST,103
WEST,104
NORTHEAST,105
NORTHEAST,106
NORTHEAST,107
NORTHEAST,108
SOUTH,109
NORTHEAST,110
NORTHEAST,111
NORTHEAST,112
NORTHEAST,113
MIDWEST,114
NORTHEAST,115
MIDWEST,116
NORTHEAST,117
SOUTH,118
MIDWEST,119
NORTHEAST,120
NORTHEAST,121
NORTHEAST,122
NORTHEAST,123
NORTHEAST,124
NORTHEAST,125
NORTHEAST,126
NORTHEAST,127
NORTHEAST,128
SOUTH,129
NORTHEAST,130
NORTHEAST,131
NORTHEAST,132
NORTHEAST,133
SOUTH,134
NORTHEAST,135
WEST,136
NORTHEAST,137
SOUTH,138
SOUTH,139
NORTHEAST,140
SOUTH,141
NORTHEAST,142
NORTHEAST,143
NORTHEAST,144
NORTHEAST,145
NORTHEAST,146
NORTHEAST,147
SOUTH,148
WEST,149
NORTHEAST,150
NORTHEAST,151
NORTHEAST,152
NORTHEAST,153
NORTHEAST,154
NORTHEAST,155
NORTHEAST,156
SOUTH,157
WEST,158
NORTHEAST,159
SOUTH,160
SOUTH,161
WEST,162
NORTHEAST,163
WEST,164
SOUTH,165
WEST,166
SOUTH,167
SOUTH,168
NORTHEAST,169
NORTHEAST,170
SOUTH,171
WEST,172
NORTHEAST,173
SOUTH,174
SOUTH,175
NORTHEAST,176
NORTHEAST,177
NORTHEAST,178
SOUTH,179
NORTHEAST,180
SOUTH,181
NORTHEAST,182
NORTHEAST,183
NORTHEAST,184
NORTHEAST,185
NORTHEAST,186
SOUTH,187
SOUTH,188
NORTHEAST,189
SOUTH,190
NORTHEAST,191
NORTHEAST,192
NORTHEAST,193
NORTHEAST,194
SOUTH,195
NORTHEAST,196
SOUTH,197
NORTHEAST,198
NORTHEAST,199
NORTHEAST,200
NORTHEAST,201
SOUTH,202
NORTHEAST,203
NORTHEAST,204
NORTHEAST,205
NORTHEAST,206
NORTHEAST,207
NORTHEAST,208
NORTHEAST,209
SOUTH,210
NORTHEAST,211
NORTHEAST,212
SOUTH,213
SOUTH,214
SOUTH,215
NORTHEAST,216
SOUTH,217
NORTHEAST,218
SOUTH,219
WEST,220
SOUTH,221
NORTHEAST,222
NORTHEAST,223
NORTHEAST,224
NORTHEAST,225
MIDWEST,226
NORTHEAST,227
SOUTH,228
NORTHEAST,229
NORTHEAST,230
SOUTH,231
SOUTH,232
WEST,233
NORTHEAST,234
NORTHEAST,235
NORTHEAST,236
NORTHEAST,237
WEST,238
NORTHEAST,239
NORTHEAST,240
WEST,241
NORTHEAST,242
NORTHEAST,243
NORTHEAST,244
SOUTH,245
NORTHEAST,246
NORTHEAST,247
NORTHEAST,248
NORTHEAST,249
NORTHEAST,250
NORTHEAST,251
NORTHEAST,252
NORTHEAST,253
NORTHEAST,254
MIDWEST,255
NORTHEAST,256
NORTHEAST,257
NORTHEAST,258
NORTHEAST,259
NORTHEAST,260
SOUTH,261
NORTHEAST,262
NORTHEAST,263
NORTHEAST,264
SOUTH,265
NORTHEAST,266
WEST,267
NORTHEAST,268
NORTHEAST,269
NORTHEAST,270
NORTHEAST,271
MIDWEST,272
NORTHEAST,273
WEST,274
NORTHEAST,275
NORTHEAST,276
NORTHEAST,277
MIDWEST,278
WEST,279
SOUTH,280
SOUTH,281
NORTHEAST,282
NORTHEAST,283
WEST,284
WEST,285
NORTHEAST,286
NORTHEAST,287
SOUTH,288
NORTHEAST,289
SOUTH,290
NORTHEAST,291
WEST,292
NORTHEAST,293
NORTHEAST,294
NORTHEAST,295
NORTHEAST,296
NORTHEAST,297
NORTHEAST,298
SOUTH,299
SOUTH,300
NORTHEAST,301
NORTHEAST,302
SOUTH,303
NORTHEAST,304
NORTHEAST,305
NORTHEAST,306
SOUTH,307
NORTHEAST,308
NORTHEAST,309
NORTHEAST,310
NORTHEAST,311
NORTHEAST,312
SOUTH,313
NORTHEAST,314
SOUTH,315
NORTHEAST,316
SOUTH,317
NORTHEAST,318
NORTHEAST,319
NORTHEAST,320
SOUTH,321
WEST,322
SOUTH,323
NORTHEAST,324
SOUTH,325
NORTHEAST,326
NORTHEAST,327
NORTHEAST,328
SOUTH,329
SOUTH,330
NORTHEAST,331
NORTHEAST,332
SOUTH,333
NORTHEAST,334
NORTHEAST,335
NORTHEAST,336
NORTHEAST,337
NORTHEAST,338
NORTHEAST,339
NORTHEAST,340
NORTHEAST,341
NORTHEAST,342
NORTHEAST,343
NORTHEAST,344
NORTHEAST,345
NORTHEAST,346
NORTHEAST,347
NORTHEAST,348
NORTHEAST,349
NORTHEAST,350
NORTHEAST,351
SOUTH,352
NORTHEAST,353
NORTHEAST,354
NORTHEAST,355
SOUTH,356
SOUTH,357
NORTHEAST,358
NORTHEAST,359
NORTHEAST,360
NORTHEAST,361
NORTHEAST,362
SOUTH,363
SOUTH,364
NORTHEAST,365
NORTHEAST,366
NORTHEAST,367
NORTHEAST,368
NORTHEAST,369
NORTHEAST,370
WEST,371
NORTHEAST,372
NORTHEAST,373
SOUTH,374
MIDWEST,375
NORTHEAST,376
NORTHEAST,377
NORTHEAST,378
WEST,379
SOUTH,380
NORTHEAST,381
SOUTH,382
NORTHEAST,383
NORTHEAST,384
NORTHEAST,385
NORTHEAST,386
SOUTH,387
NORTHEAST,388
NORTHEAST,389
NORTHEAST,390
NORTHEAST,391
NORTHEAST,392
NORTHEAST,393
NORTHEAST,394
NORTHEAST,395
NORTHEAST,396
NORTHEAST,397
NORTHEAST,398
SOUTH,399
NORTHEAST,400
NORTHEAST,401
NORTHEAST,402
NORTHEAST,403
WEST,404
SOUTH,405
NORTHEAST,406
SOUTH,407
NORTHEAST,408
MIDWEST,409
NORTHEAST,410
NORTHEAST,411
NORTHEAST,412
NORTHEAST,413
SOUTH,414
SOUTH,415
NORTHEAST,416
SOUTH,417
SOUTH,418
NORTHEAST,419
NORTHEAST,420
NORTHEAST,421
WEST,422
NORTHEAST,423
NORTHEAST,424
NORTHEAST,425
WEST,426
NORTHEAST,427
NORTHEAST,428
NORTHEAST,429
NORTHEAST,430
SOUTH,431
MIDWEST,432
SOUTH,433
SOUTH,434
SOUTH,435
MIDWEST,436
SOUTH,437
NORTHEAST,438
NORTHEAST,439
NORTHEAST,440
NORTHEAST,441
NORTHEAST,442
NORTHEAST,443
NORTHEAST,444
NORTHEAST,445
SOUTH,446
SOUTH,447
SOUTH,448
NORTHEAST,449
NORTHEAST,450
SOUTH,451
SOUTH,452
NORTHEAST,453
NORTHEAST,454
NORTHEAST,455
NORTHEAST,456
NORTHEAST,457
NORTHEAST,458
NORTHEAST,459
NORTHEAST,460
NORTHEAST,461
SOUTH,462
WEST,463
NORTHEAST,464
NORTHEAST,465
SOUTH,466
SOUTH,467
NORTHEAST,468
NORTHEAST,469
NORTHEAST,470
NORTHEAST,471
NORTHEAST,472
WEST,473
NORTHEAST,474
WEST,475
NORTHEAST,476
MIDWEST,477
NORTHEAST,478
SOUTH,479
NORTHEAST,480
NORTHEAST,481
NORTHEAST,482
NORTHEAST,483
SOUTH,484
SOUTH,485
SOUTH,486
NORTHEAST,487
SOUTH,488
NORTHEAST,489
NORTHEAST,490
SOUTH,491
NORTHEAST,492
SOUTH,493
NORTHEAST,494
NORTHEAST,495
SOUTH,496
NORTHEAST,497
NORTHEAST,498
SOUTH,499
NORTHEAST,500
NORTHEAST,501
NORTHEAST,502
MIDWEST,503
NORTHEAST,504
NORTHEAST,505
MIDWEST,506
SOUTH,507
NORTHEAST,508
NORTHEAST,509
NORTHEAST,510
NORTHEAST,511
SOUTH,512
SOUTH,513
NORTHEAST,514
WEST,515
NORTHEAST,516
SOUTH,517
NORTHEAST,518
SOUTH,519
NORTHEAST,520
NORTHEAST,521
NORTHEAST,522
NORTHEAST,523
WEST,524
MIDWEST,525
NORTHEAST,526
WEST,527
NORTHEAST,528
SOUTH,529
NORTHEAST,530
SOUTH,531
MIDWEST,532
SOUTH,533
NORTHEAST,534
NORTHEAST,535
MIDWEST,536
NORTHEAST,537
NORTHEAST,538
SOUTH,539
SOUTH,540
WEST,541
NORTHEAST,542
WEST,543
WEST,544
NORTHEAST,545
SOUTH,546
