region,id
MIDWEST,1
MIDWEST,2
MIDWEST,3
SOUTH,4
MIDWEST,5
MIDWEST,6
NORTHEAST,7
MIDWEST,8
MIDWEST,9
MIDWEST,10
SOUTH,11
NORTHEAST,12
MIDWEST,13
NORTHEAST,14
SOUTH,15
MIDWEST,16
MIDWEST,17
MIDWEST,18
MIDWEST,19
MIDWEST,20
MIDWEST,21
MIDWEST,22
SOUTH,23
NORTHEAST,24
SOUTH,25
SOUTH,26
NORTHEAST,27
MIDWEST,28
SOUTH,29
MIDWEST,30
NORTHEAST,31
SOUTH,32
MIDWEST,33
MIDWEST,34
MIDWEST,35
MIDWEST,36
MIDWEST,37
NORTHEAST,38
NORTHEAST,39
SOUTH,40
SOUTH,41
MIDWEST,42
NORTHEAST,43
MIDWEST,44
SOUTH,45
MIDWEST,46
MIDWEST,47
SOUTH,48
NORTHEAST,49
NORTHEAST,50
NORTHEAST,51
NORTHEAST,52
SOUTH,53
MIDWEST,54
MIDWEST,55
MIDWEST,56
MIDWEST,57
MIDWEST,58
MIDWEST,59
SOUTH,60
MIDWEST,61
NORTHEAST,62
MIDWEST,63
SOUTH,64
MIDWEST,65
SOUTH,66
SOUTH,67
NORTHEAST,68
MIDWEST,69
MIDWEST,70
MIDWEST,71
MIDWEST,72
NORTHEAST,73
SOUTH,74
MIDWEST,75
MIDWEST,76
MIDWEST,77
MIDWEST,78
MIDWEST,79
SOUTH,80
NORTHEAST,81
NORTHEAST,82
SOUTH,83
MIDWEST,84
NORTHEAST,85
MIDWEST,86
MIDWEST,87
MIDWEST,88
MIDWEST,89
MIDWEST,90
MIDWEST,91
SOUTH,92
MIDWEST,93
MIDWEST,94
MIDWEST,95
NORTHEAST,96
NORTHEAST,97
SOUTH,98
NORTHEAST,99
NORTHEAST,100
MIDWEST,101
NORTHEAST,102
NORTHEAST,103
MIDWEST,104
NORTHEAST,105
NORTHEAST,106
MIDWEST,107
NORTHEAST,108
MIDWEST,109
MIDWEST,110
NORTHEAST,111
SOUTH,112
SOUTH,113
MIDWEST,114
MIDWEST,115
MIDWEST,116
NORTHEAST,117
SOUTH,118
NORTHEAST,119
MIDWEST,120
MIDWEST,121
SOUTH,122
NORTHEAST,123
NORTHEAST,124
NORTHEAST,125
NORTHEAST,126
NORTHEAST,127
MIDWEST,128
SOUTH,129
NORTHEAST,130
NORTHEAST,131
SOUTH,132
MIDWEST,133
SOUTH,134
NORTHEAST,135
NORTHEAST,136
SOUTH,137
SOUTH,138
NORTHEAST,139
NORTHEAST,140
NORTHEAST,141
MIDWEST,142
NORTHEAST,143
MIDWEST,144
SOUTH,145
MIDWEST,146
WEST,147
MIDWEST,148
MIDWEST,149
