region,id
SOUTH,1
SOUTH,2
SOUTH,3
SOUTH,4
SOUTH,5
SOUTH,6
SOUTH,7
SOUTH,8
SOUTH,9
SOUTH,10
SOUTH,11
SOUTH,12
SOUTH,13
SOUTH,14
SOUTH,15
SOUTH,16
SOUTH,17
SOUTH,18
SOUTH,19
SOUTH,20
SOUTH,21
SOUTH,22
SOUTH,23
SOUTH,24
SOUTH,25
SOUTH,26
SOUTH,27
SOUTH,28
SOUTH,29
SOUTH,30
SOUTH,31
SOUTH,32
SOUTH,33
SOUTH,34
SOUTH,35
SOUTH,36
SOUTH,37
SOUTH,38
SOUTH,39
SOUTH,40
SOUTH,41
SOUTH,42
SOUTH,43
SOUTH,44
SOUTH,45
SOUTH,46
SOUTH,47
SOUTH,48
SOUTH,49
SOUTH,50
SOUTH,51
SOUTH,52
SOUTH,53
SOUTH,54
SOUTH,55
SOUTH,56
SOUTH,57
SOUTH,58
SOUTH,59
SOUTH,60
SOUTH,61
SOUTH,62
SOUTH,63
SOUTH,64
SOUTH,65
SOUTH,66
SOUTH,67
SOUTH,68
SOUTH,69
SOUTH,70
SOUTH,71
SOUTH,72
WEST,73
SOUTH,74
SOUTH,75
SOUTH,76
SOUTH,77
SOUTH,78
SOUTH,79
SOUTH,80
SOUTH,81
SOUTH,82
SOUTH,83
SOUTH,84
SOUTH,85
SOUTH,86
SOUTH,87
SOUTH,88
SOUTH,89
SOUTH,90
SOUTH,91
SOUTH,92
SOUTH,93
SOUTH,94
SOUTH,95
SOUTH,96
SOUTH,97
SOUTH,98
SOUTH,99
SOUTH,100
SOUTH,101
SOUTH,102
SOUTH,103
SOUTH,104
WEST,105
SOUTH,106
SOUTH,107
SOUTH,108
SOUTH,109
SOUTH,110
SOUTH,111
SOUTH,112
SOUTH,113
SOUTH,114
SOUTH,115
SOUTH,116
WEST,117
SOUTH,118
SOUTH,119
SOUTH,120
SOUTH,121
SOUTH,122
SOUTH,123
WEST,124
WEST,125
SOUTH,126
SOUTH,127
SOUTH,128
SOUTH,129
SOUTH,130
SOUTH,131
SOUTH,132
SOUTH,133
SOUTH,134
SOUTH,135
SOUTH,136
SOUTH,137
SOUTH,138
SOUTH,139
SOUTH,140
SOUTH,141
SOUTH,142
WEST,143
WEST,144
WEST,145
WEST,146
WEST,147
WEST,148
WEST,149
WEST,150
WEST,151
WEST,152
WEST,153
WEST,154
WEST,155
WEST,156
WEST,157
WEST,158
WEST,159
WEST,160
WEST,161
WEST,162
WEST,163
MIDWEST,164
MIDWEST,165
MIDWEST,166
NORTHEAST,167
NORTHEAST,168
MIDWEST,169
NORTHEAST,170
MIDWEST,171
NORTHEAST,172
MIDWEST,173
MIDWEST,174
MIDWEST,175
MIDWEST,176
MIDWEST,177
NORTHEAST,178
NORTHEAST,179
MIDWEST,180
NORTHEAST,181
MIDWEST,182
NORTHEAST,183
MIDWEST,184
NORTHEAST,185
NORTHEAST,186
NORTHEAST,187
MIDWEST,188
NORTHEAST,189
MIDWEST,190
NORTHEAST,191
MIDWEST,192
MIDWEST,193
MIDWEST,194
NORTHEAST,195
MIDWEST,196
NORTHEAST,197
NORTHEAST,198
MIDWEST,199
NORTHEAST,200
NORTHEAST,201
MIDWEST,202
NORTHEAST,203
NORTHEAST,204
NORTHEAST,205
NORTHEAST,206
MIDWEST,207
MIDWEST,208
NORTHEAST,209
MIDWEST,210
NORTHEAST,211
MIDWEST,212
NORTHEAST,213
SOUTH,214
SOUTH,215
SOUTH,216
