region,id
SOUTH,1
WEST,2
NORTHEAST,3
SOUTH,4
SOUTH,5
NORTHEAST,6
SOUTH,7
NORTHEAST,8
NORTHEAST,9
NORTHEAST,10
MIDWEST,11
NORTHEAST,12
NORTHEAST,13
SOUTH,14
NORTHEAST,15
SOUTH,16
SOUTH,17
NORTHEAST,18
NORTHEAST,19
NORTHEAST,20
SOUTH,21
NORTHEAST,22
SOUTH,23
NORTHEAST,24
NORTHEAST,25
NORTHEAST,26
SOUTH,27
NORTHEAST,28
SOUTH,29
SOUTH,30
SOUTH,31
NORTHEAST,32
SOUTH,33
NORTHEAST,34
SOUTH,35
MIDWEST,36
NORTHEAST,37
NORTHEAST,38
NORTHEAST,39
SOUTH,40
SOUTH,41
SOUTH,42
SOUTH,43
SOUTH,44
SOUTH,45
MIDWEST,46
SOUTH,47
SOUTH,48
NORTHEAST,49
NORTHEAST,50
NORTHEAST,51
SOUTH,52
MIDWEST,53
SOUTH,54
NORTHEAST,55
SOUTH,56
SOUTH,57
NORTHEAST,58
NORTHEAST,59
NORTHEAST,60
SOUTH,61
SOUTH,62
SOUTH,63
NORTHEAST,64
SOUTH,65
NORTHEAST,66
MIDWEST,67
WEST,68
WEST,69
SOUTH,70
SOUTH,71
NORTHEAST,72
NORTHEAST,73
NORTHEAST,74
SOUTH,75
MIDWEST,76
SOUTH,77
NORTHEAST,78
MIDWEST,79
NORTHEAST,80
SOUTH,81
NORTHEAST,82
SOUTH,83
NORTHEAST,84
NORTHEAST,85
NORTHEAST,86
SOUTH,87
MIDWEST,88
MIDWEST,89
NORTHEAST,90
NORTHEAST,91
SOUTH,92
NORTHEAST,93
SOUTH,94
NORTHEAST,95
NORTHEAST,96
NORTHEAST,97
SOUTH,98
NORTHEAST,99
SOUTH,100
SOUTH,101
NORTHEAST,102
NORTHEAST,103
NORTHEAST,104
NORTHEAST,105
NORTHEAST,106
SOUTH,107
NORTHEAST,108
SOUTH,109
NORTHEAST,110
MIDWEST,111
SOUTH,112
NORTHEAST,113
SOUTH,114
NORTHEAST,115
NORTHEAST,116
SOUTH,117
SOUTH,118
SOUTH,119
NORTHEAST,120
NORTHEAST,121
NORTHEAST,122
SOUTH,123
NORTHEAST,124
NORTHEAST,125
SOUTH,126
NORTHEAST,127
NORTHEAST,128
NORTHEAST,129
SOUTH,130
SOUTH,131
MIDWEST,132
NORTHEAST,133
SOUTH,134
NORTHEAST,135
NORTHEAST,136
NORTHEAST,137
NORTHEAST,138
SOUTH,139
MIDWEST,140
NORTHEAST,141
NORTHEAST,142
SOUTH,143
