region,id
MIDWEST,1
NORTHEAST,2
NORTHEAST,3
WEST,4
WEST,5
WEST,6
WEST,7
NORTHEAST,8
WEST,9
MIDWEST,10
WEST,11
WEST,12
WEST,13
WEST,14
NORTHEAST,15
NORTHEAST,16
WEST,17
NORTHEAST,18
MIDWEST,19
NORTHEAST,20
MIDWEST,21
MIDWEST,22
WEST,23
NORTHEAST,24
NORTHEAST,25
NORTHEAST,26
NORTHEAST,27
NORTHEAST,28
NORTHEAST,29
NORTHEAST,30
NORTHEAST,31
NORTHEAST,32
SOUTH,33
WEST,34
NORTHEAST,35
NORTHEAST,36
WEST,37
WEST,38
NORTHEAST,39
NORTHEAST,40
SOUTH,41
MIDWEST,42
WEST,43
MIDWEST,44
NORTHEAST,45
NORTHEAST,46
NORTHEAST,47
WEST,48
WEST,49
NORTHEAST,50
NORTHEAST,51
NORTHEAST,52
WEST,53
NORTHEAST,54
NORTHEAST,55
WEST,56
NORTHEAST,57
NORTHEAST,58
NORTHEAST,59
NORTHEAST,60
NORTHEAST,61
WEST,62
MIDWEST,63
WEST,64
NORTHEAST,65
MIDWEST,66
NORTHEAST,67
WEST,68
WEST,69
NORTHEAST,70
NORTHEAST,71
NORTHEAST,72
WEST,73
WEST,74
MIDWEST,75
NORTHEAST,76
NORTHEAST,77
WEST,78
NORTHEAST,79
NORTHEAST,80
NORTHEAST,81
WEST,82
SOUTH,83
NORTHEAST,84
WEST,85
MIDWEST,86
WEST,87
NORTHEAST,88
NORTHEAST,89
WEST,90
MIDWEST,91
NORTHEAST,92
NORTHEAST,93
MIDWEST,94
NORTHEAST,95
NORTHEAST,96
NORTHEAST,97
WEST,98
WEST,99
WEST,100
MIDWEST,101
NORTHEAST,102
MIDWEST,103
MIDWEST,104
WEST,105
NORTHEAST,106
WEST,107
WEST,108
NORTHEAST,109
NORTHEAST,110
NORTHEAST,111
WEST,112
NORTHEAST,113
MIDWEST,114
NORTHEAST,115
NORTHEAST,116
WEST,117
SOUTH,118
WEST,119
WEST,120
NORTHEAST,121
WEST,122
WEST,123
WEST,124
WEST,125
WEST,126
WEST,127
NORTHEAST,128
NORTHEAST,129
NORTHEAST,130
WEST,131
WEST,132
NORTHEAST,133
WEST,134
WEST,135
NORTHEAST,136
WEST,137
NORTHEAST,138
NORTHEAST,139
NORTHEAST,140
WEST,141
NORTHEAST,142
WEST,143
WEST,144
WEST,145
NORTHEAST,146
NORTHEAST,147
WEST,148
NORTHEAST,149
NORTHEAST,150
WEST,151
MIDWEST,152
NORTHEAST,153
NORTHEAST,154
WEST,155
WEST,156
NORTHEAST,157
WEST,158
NORTHEAST,159
NORTHEAST,160
NORTHEAST,161
NORTHEAST,162
NORTHEAST,163
NORTHEAST,164
WEST,165
NORTHEAST,166
WEST,167
WEST,168
WEST,169
NORTHEAST,170
NORTHEAST,171
MIDWEST,172
WEST,173
NORTHEAST,174
WEST,175
MIDWEST,176
MIDWEST,177
WEST,178
NORTHEAST,179
MIDWEST,180
NORTHEAST,181
WEST,182
WEST,183
MIDWEST,184
WEST,185
NORTHEAST,186
NORTHEAST,187
NORTHEAST,188
NORTHEAST,189
NORTHEAST,190
WEST,191
NORTHEAST,192
NORTHEAST,193
WEST,194
NORTHEAST,195
MIDWEST,196
NORTHEAST,197
MIDWEST,198
MIDWEST,199
WEST,200
MIDWEST,201
NORTHEAST,202
WEST,203
NORTHEAST,204
WEST,205
NORTHEAST,206
NORTHEAST,207
MIDWEST,208
WEST,209
NORTHEAST,210
NORTHEAST,211
NORTHEAST,212
NORTHEAST,213
NORTHEAST,214
WEST,215
NORTHEAST,216
NORTHEAST,217
WEST,218
WEST,219
NORTHEAST,220
NORTHEAST,221
NORTHEAST,222
NORTHEAST,223
NORTHEAST,224
NORTHEAST,225
MIDWEST,226
NORTHEAST,227
NORTHEAST,228
WEST,229
NORTHEAST,230
WEST,231
NORTHEAST,232
NORTHEAST,233
WEST,234
NORTHEAST,235
WEST,236
NORTHEAST,237
MIDWEST,238
WEST,239
WEST,240
MIDWEST,241
NORTHEAST,242
WEST,243
WEST,244
WEST,245
NORTHEAST,246
MIDWEST,247
WEST,248
WEST,249
WEST,250
NORTHEAST,251
MIDWEST,252
NORTHEAST,253
NORTHEAST,254
MIDWEST,255
MIDWEST,256
WEST,257
WEST,258
WEST,259
WEST,260
MIDWEST,261
WEST,262
NORTHEAST,263
WEST,264
WEST,265
NORTHEAST,266
MIDWEST,267
WEST,268
NORTHEAST,269
WEST,270
NORTHEAST,271
NORTHEAST,272
WEST,273
MIDWEST,274
NORTHEAST,275
WEST,276
WEST,277
MIDWEST,278
NORTHEAST,279
WEST,280
MIDWEST,281
WEST,282
WEST,283
NORTHEAST,284
WEST,285
NORTHEAST,286
MIDWEST,287
WEST,288
NORTHEAST,289
NORTHEAST,290
NORTHEAST,291
MIDWEST,292
NORTHEAST,293
NORTHEAST,294
NORTHEAST,295
MIDWEST,296
MIDWEST,297
WEST,298
NORTHEAST,299
WEST,300
WEST,301
WEST,302
NORTHEAST,303
MIDWEST,304
NORTHEAST,305
WEST,306
MIDWEST,307
NORTHEAST,308
WEST,309
NORTHEAST,310
NORTHEAST,311
WEST,312
WEST,313
WEST,314
MIDWEST,315
NORTHEAST,316
NORTHEAST,317
NORTHEAST,318
NORTHEAST,319
NORTHEAST,320
WEST,321
NORTHEAST,322
NORTHEAST,323
NORTHEAST,324
WEST,325
NORTHEAST,326
WEST,327
NORTHEAST,328
NORTHEAST,329
NORTHEAST,330
NORTHEAST,331
MIDWEST,332
WEST,333
WEST,334
WEST,335
NORTHEAST,336
NORTHEAST,337
WEST,338
NORTHEAST,339
NORTHEAST,340
WEST,341
WEST,342
WEST,343
WEST,344
NORTHEAST,345
WEST,346
NORTHEAST,347
NORTHEAST,348
NORTHEAST,349
NORTHEAST,350
NORTHEAST,351
NORTHEAST,352
NORTHEAST,353
WEST,354
NORTHEAST,355
NORTHEAST,356
NORTHEAST,357
WEST,358
NORTHEAST,359
NORTHEAST,360
NORTHEAST,361
WEST,362
NORTHEAST,363
NORTHEAST,364
WEST,365
MIDWEST,366
NORTHEAST,367
MIDWEST,368
NORTHEAST,369
NORTHEAST,370
NORTHEAST,371
NORTHEAST,372
NORTHEAST,373
NORTHEAST,374
MIDWEST,375
NORTHEAST,376
MIDWEST,377
MIDWEST,378
MIDWEST,379
NORTHEAST,380
NORTHEAST,381
NORTHEAST,382
NORTHEAST,383
WEST,384
WEST,385
NORTHEAST,386
NORTHEAST,387
NORTHEAST,388
MIDWEST,389
NORTHEAST,390
MIDWEST,391
WEST,392
MIDWEST,393
WEST,394
WEST,395
NORTHEAST,396
WEST,397
NORTHEAST,398
WEST,399
NORTHEAST,400
NORTHEAST,401
WEST,402
NORTHEAST,403
WEST,404
MIDWEST,405
NORTHEAST,406
MIDWEST,407
WEST,408
MIDWEST,409
WEST,410
NORTHEAST,411
WEST,412
NORTHEAST,413
MIDWEST,414
NORTHEAST,415
NORTHEAST,416
MIDWEST,417
WEST,418
WEST,419
WEST,420
NORTHEAST,421
WEST,422
NORTHEAST,423
NORTHEAST,424
WEST,425
MIDWEST,426
MIDWEST,427
NORTHEAST,428
NORTHEAST,429
MIDWEST,430
WEST,431
NORTHEAST,432
NORTHEAST,433
MIDWEST,434
MIDWEST,435
MIDWEST,436
WEST,437
NORTHEAST,438
NORTHEAST,439
NORTHEAST,440
WEST,441
NORTHEAST,442
NORTHEAST,443
NORTHEAST,444
NORTHEAST,445
NORTHEAST,446
NORTHEAST,447
WEST,448
MIDWEST,449
MIDWEST,450
MIDWEST,451
WEST,452
NORTHEAST,453
NORTHEAST,454
NORTHEAST,455
NORTHEAST,456
WEST,457
WEST,458
NORTHEAST,459
NORTHEAST,460
WEST,461
NORTHEAST,462
WEST,463
WEST,464
WEST,465
WEST,466
NORTHEAST,467
WEST,468
NORTHEAST,469
MIDWEST,470
WEST,471
NORTHEAST,472
MIDWEST,473
MIDWEST,474
NORTHEAST,475
MIDWEST,476
MIDWEST,477
NORTHEAST,478
MIDWEST,479
WEST,480
WEST,481
NORTHEAST,482
NORTHEAST,483
MIDWEST,484
MIDWEST,485
NORTHEAST,486
NORTHEAST,487
NORTHEAST,488
NORTHEAST,489
NORTHEAST,490
MIDWEST,491
WEST,492
NORTHEAST,493
MIDWEST,494
NORTHEAST,495
NORTHEAST,496
WEST,497
NORTHEAST,498
NORTHEAST,499
MIDWEST,500
WEST,501
NORTHEAST,502
NORTHEAST,503
WEST,504
WEST,505
WEST,506
NORTHEAST,507
NORTHEAST,508
NORTHEAST,509
MIDWEST,510
NORTHEAST,511
NORTHEAST,512
NORTHEAST,513
WEST,514
MIDWEST,515
WEST,516
WEST,517
WEST,518
WEST,519
NORTHEAST,520
NORTHEAST,521
NORTHEAST,522
NORTHEAST,523
MIDWEST,524
MIDWEST,525
WEST,526
WEST,527
WEST,528
NORTHEAST,529
WEST,530
WEST,531
WEST,532
NORTHEAST,533
NORTHEAST,534
NORTHEAST,535
MIDWEST,536
NORTHEAST,537
NORTHEAST,538
SOUTH,539
NORTHEAST,540
WEST,541
MIDWEST,542
WEST,543
MIDWEST,544
NORTHEAST,545
MIDWEST,546
MIDWEST,547
NORTHEAST,548
WEST,549
MIDWEST,550
NORTHEAST,551
WEST,552
NORTHEAST,553
NORTHEAST,554
NORTHEAST,555
WEST,556
WEST,557
WEST,558
NORTHEAST,559
NORTHEAST,560
WEST,561
WEST,562
MIDWEST,563
WEST,564
NORTHEAST,565
MIDWEST,566
NORTHEAST,567
MIDWEST,568
MIDWEST,569
WEST,570
WEST,571
MIDWEST,572
MIDWEST,573
NORTHEAST,574
NORTHEAST,575
NORTHEAST,576
WEST,577
NORTHEAST,578
MIDWEST,579
MIDWEST,580
WEST,581
WEST,582
NORTHEAST,583
NORTHEAST,584
NORTHEAST,585
WEST,586
NORTHEAST,587
WEST,588
NORTHEAST,589
MIDWEST,590
WEST,591
SOUTH,592
WEST,593
NORTHEAST,594
MIDWEST,595
