region,id
SOUTH,1
SOUTH,2
SOUTH,3
SOUTH,4
NORTHEAST,5
SOUTH,6
SOUTH,7
SOUTH,8
SOUTH,9
NORTHEAST,10
SOUTH,11
NORTHEAST,12
NORTHEAST,13
NORTHEAST,14
NORTHEAST,15
SOUTH,16
SOUTH,17
SOUTH,18
SOUTH,19
SOUTH,20
NORTHEAST,21
SOUTH,22
SOUTH,23
SOUTH,24
SOUTH,25
NORTHEAST,26
NORTHEAST,27
NORTHEAST,28
NORTHEAST,29
NORTHEAST,30
SOUTH,31
SOUTH,32
SOUTH,33
NORTHEAST,34
NORTHEAST,35
SOUTH,36
NORTHEAST,37
SOUTH,38
NORTHEAST,39
NORTHEAST,40
SOUTH,41
SOUTH,42
NORTHEAST,43
NORTHEAST,44
SOUTH,45
SOUTH,46
NORTHEAST,47
NORTHEAST,48
NORTHEAST,49
NORTHEAST,50
SOUTH,51
NORTHEAST,52
SOUTH,53
NORTHEAST,54
NORTHEAST,55
SOUTH,56
SOUTH,57
SOUTH,58
NORTHEAST,59
SOUTH,60
NORTHEAST,61
NORTHEAST,62
NORTHEAST,63
NORTHEAST,64
SOUTH,65
SOUTH,66
SOUTH,67
WEST,68
NORTHEAST,69
NORTHEAST,70
NORTHEAST,71
NORTHEAST,72
NORTHEAST,73
SOUTH,74
NORTHEAST,75
SOUTH,76
SOUTH,77
NORTHEAST,78
NORTHEAST,79
NORTHEAST,80
SOUTH,81
NORTHEAST,82
SOUTH,83
SOUTH,84
NORTHEAST,85
NORTHEAST,86
NORTHEAST,87
NORTHEAST,88
SOUTH,89
NORTHEAST,90
NORTHEAST,91
NORTHEAST,92
SOUTH,93
NORTHEAST,94
SOUTH,95
SOUTH,96
NORTHEAST,97
NORTHEAST,98
NORTHEAST,99
NORTHEAST,100
NORTHEAST,101
NORTHEAST,102
NORTHEAST,103
SOUTH,104
NORTHEAST,105
NORTHEAST,106
SOUTH,107
NORTHEAST,108
NORTHEAST,109
SOUTH,110
SOUTH,111
NORTHEAST,112
NORTHEAST,113
NORTHEAST,114
SOUTH,115
SOUTH,116
NORTHEAST,117
SOUTH,118
NORTHEAST,119
NORTHEAST,120
SOUTH,121
SOUTH,122
NORTHEAST,123
NORTHEAST,124
NORTHEAST,125
NORTHEAST,126
NORTHEAST,127
NORTHEAST,128
SOUTH,129
NORTHEAST,130
SOUTH,131
NORTHEAST,132
NORTHEAST,133
NORTHEAST,134
NORTHEAST,135
NORTHEAST,136
SOUTH,137
NORTHEAST,138
NORTHEAST,139
NORTHEAST,140
SOUTH,141
NORTHEAST,142
SOUTH,143
NORTHEAST,144
SOUTH,145
SOUTH,146
SOUTH,147
SOUTH,148
NORTHEAST,149
SOUTH,150
SOUTH,151
NORTHEAST,152
SOUTH,153
SOUTH,154
SOUTH,155
SOUTH,156
NORTHEAST,157
NORTHEAST,158
SOUTH,159
SOUTH,160
NORTHEAST,161
SOUTH,162
SOUTH,163
NORTHEAST,164
NORTHEAST,165
SOUTH,166
SOUTH,167
NORTHEAST,168
NORTHEAST,169
NORTHEAST,170
NORTHEAST,171
NORTHEAST,172
SOUTH,173
SOUTH,174
NORTHEAST,175
SOUTH,176
SOUTH,177
NORTHEAST,178
NORTHEAST,179
NORTHEAST,180
NORTHEAST,181
SOUTH,182
SOUTH,183
NORTHEAST,184
NORTHEAST,185
NORTHEAST,186
NORTHEAST,187
NORTHEAST,188
SOUTH,189
NORTHEAST,190
SOUTH,191
NORTHEAST,192
